####################################################################################
####################################################################################
####################################################################################
###                                                                              ###
###                                                                              ###
###  LIBRARY OF TRIANGULATIONS                                                   ###
###  by Bruno Benedetti and Frank H. Lutz                                        ###
###  http://page.math.tu-berlin.de/~lutz/stellar/library_of_triangulations.html  ###
###                                                                              ###
###                                                                              ###
###  name of example:                                                            ###
###                                                                              ###
###    S_3_100_4850                                                              ###
###                                                                              ###
###                                                                              ###
###  description:                                                                ###
###                                                                              ###
###    boundary 3-sphere of the cyclic 4-polytope with 100 vertices              ###
###                                                                              ###
###                                                                              ###
###  properties:                                                                 ###
###                                                                              ###
###    f=(100,4950,9700,4850),                                                   ###
###    H_*=(Z,0,0,Z),                                                            ###
###    perfect discrete Morse vector: (1,0,0,1)                                  ###
###                                                                              ###
###                                                                              ###
###  references:                                                                 ###
###                                                                              ###
###    Folklore.                                                                 ###
###                                                                              ###
###    B. Benedetti and F. H. Lutz.                                              ###
###    Random discrete Morse theory and a new library of triangulations.         ###
###    Exp. Math. 23, 66-94 (2014).                                              ###
###                                                                              ###
###                                                                              ###
####################################################################################
####################################################################################
####################################################################################

1 2 3 4
42 43 78 79
42 43 79 80
42 43 80 81
42 43 81 82
42 43 82 83
42 43 83 84
42 43 84 85
42 43 85 86
42 43 86 87
42 43 87 88
42 43 88 89
42 43 89 90
42 43 90 91
42 43 91 92
42 43 92 93
42 43 93 94
42 43 94 95
42 43 95 96
42 43 96 97
42 43 97 98
42 43 98 99
42 43 99 100
43 44 45 46
43 44 46 47
43 44 47 48
43 44 48 49
43 44 49 50
43 44 50 51
43 44 51 52
43 44 52 53
43 44 53 54
43 44 54 55
43 44 55 56
43 44 56 57
43 44 57 58
43 44 58 59
43 44 59 60
43 44 60 61
43 44 61 62
43 44 62 63
43 44 63 64
43 44 64 65
43 44 65 66
43 44 66 67
43 44 67 68
43 44 68 69
43 44 69 70
43 44 70 71
43 44 71 72
43 44 72 73
43 44 73 74
43 44 74 75
43 44 75 76
43 44 76 77
43 44 77 78
43 44 78 79
43 44 79 80
43 44 80 81
43 44 81 82
43 44 82 83
43 44 83 84
43 44 84 85
43 44 85 86
43 44 86 87
43 44 87 88
43 44 88 89
43 44 89 90
43 44 90 91
43 44 91 92
43 44 92 93
43 44 93 94
43 44 94 95
43 44 95 96
43 44 96 97
43 44 97 98
43 44 98 99
43 44 99 100
44 45 46 47
44 45 47 48
44 45 48 49
44 45 49 50
44 45 50 51
44 45 51 52
44 45 52 53
44 45 53 54
44 45 54 55
44 45 55 56
44 45 56 57
44 45 57 58
44 45 58 59
44 45 59 60
44 45 60 61
44 45 61 62
44 45 62 63
44 45 63 64
44 45 64 65
44 45 65 66
44 45 66 67
44 45 67 68
44 45 68 69
44 45 69 70
44 45 70 71
44 45 71 72
44 45 72 73
44 45 73 74
44 45 74 75
44 45 75 76
44 45 76 77
44 45 77 78
44 45 78 79
44 45 79 80
44 45 80 81
44 45 81 82
44 45 82 83
44 45 83 84
44 45 84 85
44 45 85 86
44 45 86 87
44 45 87 88
44 45 88 89
44 45 89 90
44 45 90 91
44 45 91 92
44 45 92 93
44 45 93 94
44 45 94 95
44 45 95 96
44 45 96 97
44 45 97 98
44 45 98 99
44 45 99 100
45 46 47 48
45 46 48 49
45 46 49 50
45 46 50 51
45 46 51 52
45 46 52 53
45 46 53 54
45 46 54 55
45 46 55 56
45 46 56 57
45 46 57 58
45 46 58 59
45 46 59 60
45 46 60 61
45 46 61 62
45 46 62 63
45 46 63 64
45 46 64 65
45 46 65 66
45 46 66 67
45 46 67 68
45 46 68 69
45 46 69 70
45 46 70 71
45 46 71 72
45 46 72 73
45 46 73 74
45 46 74 75
45 46 75 76
45 46 76 77
45 46 77 78
45 46 78 79
45 46 79 80
45 46 80 81
45 46 81 82
45 46 82 83
45 46 83 84
45 46 84 85
45 46 85 86
45 46 86 87
45 46 87 88
45 46 88 89
45 46 89 90
45 46 90 91
45 46 91 92
45 46 92 93
45 46 93 94
45 46 94 95
45 46 95 96
45 46 96 97
45 46 97 98
45 46 98 99
45 46 99 100
46 47 48 49
46 47 49 50
46 47 50 51
46 47 51 52
46 47 52 53
46 47 53 54
46 47 54 55
46 47 55 56
46 47 56 57
46 47 57 58
46 47 58 59
46 47 59 60
46 47 60 61
46 47 61 62
46 47 62 63
46 47 63 64
46 47 64 65
46 47 65 66
46 47 66 67
46 47 67 68
46 47 68 69
46 47 69 70
46 47 70 71
46 47 71 72
46 47 72 73
46 47 73 74
46 47 74 75
46 47 75 76
46 47 76 77
46 47 77 78
46 47 78 79
46 47 79 80
46 47 80 81
46 47 81 82
46 47 82 83
46 47 83 84
46 47 84 85
46 47 85 86
46 47 86 87
46 47 87 88
46 47 88 89
46 47 89 90
46 47 90 91
46 47 91 92
46 47 92 93
46 47 93 94
46 47 94 95
46 47 95 96
46 47 96 97
46 47 97 98
46 47 98 99
46 47 99 100
47 48 49 50
47 48 50 51
47 48 51 52
47 48 52 53
47 48 53 54
47 48 54 55
47 48 55 56
47 48 56 57
47 48 57 58
47 48 58 59
47 48 59 60
47 48 60 61
47 48 61 62
47 48 62 63
47 48 63 64
47 48 64 65
47 48 65 66
47 48 66 67
47 48 67 68
47 48 68 69
47 48 69 70
47 48 70 71
47 48 71 72
47 48 72 73
47 48 73 74
47 48 74 75
47 48 75 76
47 48 76 77
47 48 77 78
47 48 78 79
47 48 79 80
47 48 80 81
47 48 81 82
47 48 82 83
47 48 83 84
47 48 84 85
47 48 85 86
47 48 86 87
47 48 87 88
47 48 88 89
47 48 89 90
47 48 90 91
47 48 91 92
47 48 92 93
47 48 93 94
47 48 94 95
47 48 95 96
47 48 96 97
47 48 97 98
47 48 98 99
47 48 99 100
48 49 50 51
48 49 51 52
48 49 52 53
48 49 53 54
48 49 54 55
48 49 55 56
48 49 56 57
48 49 57 58
48 49 58 59
48 49 59 60
48 49 60 61
48 49 61 62
48 49 62 63
48 49 63 64
48 49 64 65
48 49 65 66
48 49 66 67
48 49 67 68
48 49 68 69
48 49 69 70
48 49 70 71
48 49 71 72
48 49 72 73
48 49 73 74
48 49 74 75
48 49 75 76
48 49 76 77
48 49 77 78
48 49 78 79
48 49 79 80
48 49 80 81
48 49 81 82
48 49 82 83
48 49 83 84
48 49 84 85
48 49 85 86
48 49 86 87
48 49 87 88
48 49 88 89
48 49 89 90
48 49 90 91
48 49 91 92
48 49 92 93
48 49 93 94
48 49 94 95
48 49 95 96
48 49 96 97
48 49 97 98
48 49 98 99
48 49 99 100
49 50 51 52
49 50 52 53
49 50 53 54
49 50 54 55
49 50 55 56
49 50 56 57
49 50 57 58
49 50 58 59
49 50 59 60
49 50 60 61
49 50 61 62
49 50 62 63
49 50 63 64
49 50 64 65
49 50 65 66
49 50 66 67
49 50 67 68
49 50 68 69
49 50 69 70
49 50 70 71
49 50 71 72
49 50 72 73
49 50 73 74
49 50 74 75
49 50 75 76
49 50 76 77
49 50 77 78
49 50 78 79
49 50 79 80
49 50 80 81
49 50 81 82
49 50 82 83
49 50 83 84
49 50 84 85
49 50 85 86
49 50 86 87
49 50 87 88
49 50 88 89
49 50 89 90
49 50 90 91
49 50 91 92
49 50 92 93
49 50 93 94
49 50 94 95
49 50 95 96
49 50 96 97
49 50 97 98
49 50 98 99
49 50 99 100
50 51 52 53
50 51 53 54
50 51 54 55
50 51 55 56
50 51 56 57
50 51 57 58
50 51 58 59
50 51 59 60
50 51 60 61
50 51 61 62
50 51 62 63
50 51 63 64
50 51 64 65
50 51 65 66
50 51 66 67
50 51 67 68
50 51 68 69
50 51 69 70
50 51 70 71
50 51 71 72
50 51 72 73
50 51 73 74
50 51 74 75
50 51 75 76
50 51 76 77
50 51 77 78
50 51 78 79
50 51 79 80
50 51 80 81
50 51 81 82
50 51 82 83
50 51 83 84
50 51 84 85
50 51 85 86
50 51 86 87
50 51 87 88
50 51 88 89
50 51 89 90
50 51 90 91
50 51 91 92
50 51 92 93
50 51 93 94
50 51 94 95
50 51 95 96
50 51 96 97
50 51 97 98
50 51 98 99
50 51 99 100
51 52 53 54
51 52 54 55
51 52 55 56
51 52 56 57
51 52 57 58
51 52 58 59
51 52 59 60
51 52 60 61
51 52 61 62
51 52 62 63
51 52 63 64
51 52 64 65
51 52 65 66
51 52 66 67
51 52 67 68
51 52 68 69
51 52 69 70
51 52 70 71
51 52 71 72
51 52 72 73
51 52 73 74
51 52 74 75
51 52 75 76
51 52 76 77
51 52 77 78
51 52 78 79
51 52 79 80
51 52 80 81
51 52 81 82
51 52 82 83
51 52 83 84
51 52 84 85
51 52 85 86
51 52 86 87
51 52 87 88
51 52 88 89
51 52 89 90
51 52 90 91
51 52 91 92
51 52 92 93
51 52 93 94
51 52 94 95
51 52 95 96
51 52 96 97
51 52 97 98
51 52 98 99
51 52 99 100
52 53 54 55
52 53 55 56
52 53 56 57
52 53 57 58
52 53 58 59
52 53 59 60
52 53 60 61
52 53 61 62
52 53 62 63
52 53 63 64
52 53 64 65
52 53 65 66
52 53 66 67
52 53 67 68
52 53 68 69
52 53 69 70
52 53 70 71
52 53 71 72
52 53 72 73
52 53 73 74
52 53 74 75
52 53 75 76
52 53 76 77
52 53 77 78
52 53 78 79
52 53 79 80
52 53 80 81
52 53 81 82
52 53 82 83
52 53 83 84
52 53 84 85
52 53 85 86
52 53 86 87
52 53 87 88
52 53 88 89
52 53 89 90
52 53 90 91
52 53 91 92
52 53 92 93
52 53 93 94
52 53 94 95
52 53 95 96
52 53 96 97
52 53 97 98
52 53 98 99
52 53 99 100
53 54 55 56
53 54 56 57
53 54 57 58
53 54 58 59
53 54 59 60
53 54 60 61
53 54 61 62
53 54 62 63
53 54 63 64
53 54 64 65
53 54 65 66
53 54 66 67
53 54 67 68
53 54 68 69
53 54 69 70
53 54 70 71
53 54 71 72
53 54 72 73
53 54 73 74
53 54 74 75
53 54 75 76
53 54 76 77
53 54 77 78
53 54 78 79
53 54 79 80
53 54 80 81
53 54 81 82
53 54 82 83
53 54 83 84
53 54 84 85
53 54 85 86
53 54 86 87
53 54 87 88
53 54 88 89
53 54 89 90
53 54 90 91
53 54 91 92
53 54 92 93
53 54 93 94
53 54 94 95
53 54 95 96
53 54 96 97
53 54 97 98
53 54 98 99
53 54 99 100
54 55 56 57
54 55 57 58
54 55 58 59
54 55 59 60
54 55 60 61
54 55 61 62
54 55 62 63
54 55 63 64
54 55 64 65
54 55 65 66
54 55 66 67
54 55 67 68
54 55 68 69
54 55 69 70
54 55 70 71
54 55 71 72
54 55 72 73
54 55 73 74
54 55 74 75
54 55 75 76
54 55 76 77
54 55 77 78
54 55 78 79
54 55 79 80
54 55 80 81
54 55 81 82
54 55 82 83
54 55 83 84
54 55 84 85
54 55 85 86
54 55 86 87
54 55 87 88
54 55 88 89
54 55 89 90
54 55 90 91
54 55 91 92
54 55 92 93
54 55 93 94
54 55 94 95
54 55 95 96
54 55 96 97
54 55 97 98
54 55 98 99
54 55 99 100
55 56 57 58
55 56 58 59
55 56 59 60
55 56 60 61
55 56 61 62
55 56 62 63
55 56 63 64
55 56 64 65
55 56 65 66
55 56 66 67
55 56 67 68
55 56 68 69
55 56 69 70
55 56 70 71
55 56 71 72
55 56 72 73
55 56 73 74
55 56 74 75
55 56 75 76
55 56 76 77
55 56 77 78
55 56 78 79
55 56 79 80
55 56 80 81
55 56 81 82
55 56 82 83
55 56 83 84
55 56 84 85
55 56 85 86
55 56 86 87
55 56 87 88
55 56 88 89
55 56 89 90
55 56 90 91
55 56 91 92
55 56 92 93
55 56 93 94
55 56 94 95
55 56 95 96
55 56 96 97
55 56 97 98
55 56 98 99
55 56 99 100
56 57 58 59
56 57 59 60
56 57 60 61
56 57 61 62
56 57 62 63
56 57 63 64
56 57 64 65
56 57 65 66
56 57 66 67
56 57 67 68
56 57 68 69
56 57 69 70
56 57 70 71
56 57 71 72
56 57 72 73
56 57 73 74
56 57 74 75
56 57 75 76
56 57 76 77
56 57 77 78
56 57 78 79
56 57 79 80
56 57 80 81
56 57 81 82
56 57 82 83
56 57 83 84
56 57 84 85
56 57 85 86
56 57 86 87
56 57 87 88
56 57 88 89
56 57 89 90
56 57 90 91
56 57 91 92
56 57 92 93
56 57 93 94
56 57 94 95
56 57 95 96
56 57 96 97
56 57 97 98
56 57 98 99
56 57 99 100
57 58 59 60
57 58 60 61
57 58 61 62
57 58 62 63
57 58 63 64
57 58 64 65
57 58 65 66
57 58 66 67
57 58 67 68
57 58 68 69
57 58 69 70
57 58 70 71
57 58 71 72
57 58 72 73
57 58 73 74
57 58 74 75
57 58 75 76
57 58 76 77
57 58 77 78
57 58 78 79
57 58 79 80
57 58 80 81
57 58 81 82
57 58 82 83
57 58 83 84
57 58 84 85
57 58 85 86
57 58 86 87
57 58 87 88
57 58 88 89
57 58 89 90
57 58 90 91
57 58 91 92
57 58 92 93
57 58 93 94
57 58 94 95
57 58 95 96
57 58 96 97
57 58 97 98
57 58 98 99
57 58 99 100
58 59 60 61
58 59 61 62
58 59 62 63
58 59 63 64
58 59 64 65
58 59 65 66
58 59 66 67
58 59 67 68
58 59 68 69
58 59 69 70
58 59 70 71
58 59 71 72
58 59 72 73
58 59 73 74
58 59 74 75
58 59 75 76
58 59 76 77
58 59 77 78
58 59 78 79
58 59 79 80
58 59 80 81
58 59 81 82
58 59 82 83
58 59 83 84
58 59 84 85
58 59 85 86
58 59 86 87
58 59 87 88
58 59 88 89
58 59 89 90
58 59 90 91
58 59 91 92
58 59 92 93
58 59 93 94
58 59 94 95
58 59 95 96
58 59 96 97
58 59 97 98
58 59 98 99
58 59 99 100
59 60 61 62
59 60 62 63
59 60 63 64
59 60 64 65
59 60 65 66
59 60 66 67
59 60 67 68
59 60 68 69
59 60 69 70
59 60 70 71
59 60 71 72
59 60 72 73
59 60 73 74
59 60 74 75
59 60 75 76
59 60 76 77
59 60 77 78
59 60 78 79
59 60 79 80
59 60 80 81
59 60 81 82
59 60 82 83
59 60 83 84
59 60 84 85
59 60 85 86
59 60 86 87
59 60 87 88
59 60 88 89
59 60 89 90
59 60 90 91
59 60 91 92
59 60 92 93
59 60 93 94
59 60 94 95
59 60 95 96
59 60 96 97
59 60 97 98
59 60 98 99
59 60 99 100
60 61 62 63
60 61 63 64
60 61 64 65
60 61 65 66
60 61 66 67
60 61 67 68
60 61 68 69
60 61 69 70
60 61 70 71
60 61 71 72
60 61 72 73
60 61 73 74
60 61 74 75
60 61 75 76
60 61 76 77
60 61 77 78
60 61 78 79
60 61 79 80
60 61 80 81
60 61 81 82
60 61 82 83
60 61 83 84
60 61 84 85
60 61 85 86
60 61 86 87
60 61 87 88
60 61 88 89
60 61 89 90
60 61 90 91
60 61 91 92
60 61 92 93
60 61 93 94
60 61 94 95
60 61 95 96
60 61 96 97
60 61 97 98
60 61 98 99
60 61 99 100
61 62 63 64
61 62 64 65
61 62 65 66
61 62 66 67
61 62 67 68
61 62 68 69
61 62 69 70
61 62 70 71
61 62 71 72
61 62 72 73
61 62 73 74
61 62 74 75
61 62 75 76
61 62 76 77
61 62 77 78
61 62 78 79
61 62 79 80
61 62 80 81
61 62 81 82
61 62 82 83
61 62 83 84
61 62 84 85
61 62 85 86
61 62 86 87
61 62 87 88
61 62 88 89
61 62 89 90
61 62 90 91
61 62 91 92
61 62 92 93
61 62 93 94
61 62 94 95
61 62 95 96
61 62 96 97
61 62 97 98
61 62 98 99
61 62 99 100
62 63 64 65
62 63 65 66
62 63 66 67
62 63 67 68
62 63 68 69
62 63 69 70
62 63 70 71
62 63 71 72
62 63 72 73
62 63 73 74
62 63 74 75
62 63 75 76
62 63 76 77
62 63 77 78
62 63 78 79
62 63 79 80
62 63 80 81
62 63 81 82
62 63 82 83
62 63 83 84
62 63 84 85
62 63 85 86
62 63 86 87
62 63 87 88
62 63 88 89
62 63 89 90
62 63 90 91
62 63 91 92
62 63 92 93
62 63 93 94
62 63 94 95
62 63 95 96
62 63 96 97
62 63 97 98
62 63 98 99
62 63 99 100
63 64 65 66
63 64 66 67
63 64 67 68
63 64 68 69
63 64 69 70
63 64 70 71
63 64 71 72
63 64 72 73
63 64 73 74
63 64 74 75
63 64 75 76
63 64 76 77
63 64 77 78
63 64 78 79
63 64 79 80
63 64 80 81
63 64 81 82
63 64 82 83
63 64 83 84
63 64 84 85
63 64 85 86
63 64 86 87
63 64 87 88
63 64 88 89
63 64 89 90
63 64 90 91
63 64 91 92
63 64 92 93
63 64 93 94
63 64 94 95
63 64 95 96
63 64 96 97
63 64 97 98
63 64 98 99
63 64 99 100
64 65 66 67
64 65 67 68
64 65 68 69
64 65 69 70
64 65 70 71
64 65 71 72
64 65 72 73
64 65 73 74
64 65 74 75
64 65 75 76
64 65 76 77
64 65 77 78
64 65 78 79
64 65 79 80
64 65 80 81
64 65 81 82
64 65 82 83
64 65 83 84
64 65 84 85
64 65 85 86
64 65 86 87
64 65 87 88
64 65 88 89
64 65 89 90
64 65 90 91
64 65 91 92
64 65 92 93
64 65 93 94
64 65 94 95
64 65 95 96
64 65 96 97
64 65 97 98
64 65 98 99
64 65 99 100
65 66 67 68
65 66 68 69
65 66 69 70
65 66 70 71
65 66 71 72
65 66 72 73
65 66 73 74
65 66 74 75
65 66 75 76
65 66 76 77
65 66 77 78
65 66 78 79
65 66 79 80
65 66 80 81
65 66 81 82
65 66 82 83
65 66 83 84
65 66 84 85
65 66 85 86
65 66 86 87
65 66 87 88
65 66 88 89
65 66 89 90
65 66 90 91
65 66 91 92
65 66 92 93
65 66 93 94
65 66 94 95
65 66 95 96
65 66 96 97
65 66 97 98
65 66 98 99
65 66 99 100
66 67 68 69
66 67 69 70
66 67 70 71
66 67 71 72
66 67 72 73
66 67 73 74
66 67 74 75
66 67 75 76
66 67 76 77
66 67 77 78
66 67 78 79
66 67 79 80
66 67 80 81
66 67 81 82
66 67 82 83
66 67 83 84
66 67 84 85
66 67 85 86
66 67 86 87
66 67 87 88
66 67 88 89
66 67 89 90
66 67 90 91
66 67 91 92
66 67 92 93
66 67 93 94
66 67 94 95
66 67 95 96
66 67 96 97
66 67 97 98
66 67 98 99
66 67 99 100
67 68 69 70
67 68 70 71
67 68 71 72
67 68 72 73
67 68 73 74
67 68 74 75
67 68 75 76
67 68 76 77
67 68 77 78
67 68 78 79
67 68 79 80
67 68 80 81
67 68 81 82
67 68 82 83
67 68 83 84
67 68 84 85
67 68 85 86
67 68 86 87
67 68 87 88
67 68 88 89
67 68 89 90
67 68 90 91
67 68 91 92
67 68 92 93
67 68 93 94
67 68 94 95
67 68 95 96
67 68 96 97
67 68 97 98
67 68 98 99
67 68 99 100
68 69 70 71
68 69 71 72
68 69 72 73
68 69 73 74
68 69 74 75
68 69 75 76
68 69 76 77
68 69 77 78
68 69 78 79
68 69 79 80
68 69 80 81
68 69 81 82
68 69 82 83
68 69 83 84
68 69 84 85
68 69 85 86
68 69 86 87
68 69 87 88
68 69 88 89
68 69 89 90
68 69 90 91
68 69 91 92
68 69 92 93
68 69 93 94
68 69 94 95
68 69 95 96
68 69 96 97
68 69 97 98
68 69 98 99
68 69 99 100
69 70 71 72
69 70 72 73
69 70 73 74
69 70 74 75
69 70 75 76
69 70 76 77
69 70 77 78
69 70 78 79
69 70 79 80
69 70 80 81
69 70 81 82
69 70 82 83
69 70 83 84
69 70 84 85
69 70 85 86
69 70 86 87
69 70 87 88
69 70 88 89
69 70 89 90
69 70 90 91
69 70 91 92
69 70 92 93
69 70 93 94
69 70 94 95
69 70 95 96
69 70 96 97
69 70 97 98
69 70 98 99
69 70 99 100
70 71 72 73
70 71 73 74
70 71 74 75
70 71 75 76
70 71 76 77
70 71 77 78
70 71 78 79
70 71 79 80
70 71 80 81
70 71 81 82
70 71 82 83
70 71 83 84
70 71 84 85
70 71 85 86
70 71 86 87
70 71 87 88
70 71 88 89
70 71 89 90
70 71 90 91
70 71 91 92
70 71 92 93
70 71 93 94
70 71 94 95
70 71 95 96
70 71 96 97
70 71 97 98
70 71 98 99
70 71 99 100
71 72 73 74
71 72 74 75
71 72 75 76
71 72 76 77
71 72 77 78
71 72 78 79
71 72 79 80
71 72 80 81
71 72 81 82
71 72 82 83
71 72 83 84
71 72 84 85
71 72 85 86
71 72 86 87
71 72 87 88
71 72 88 89
71 72 89 90
71 72 90 91
71 72 91 92
71 72 92 93
71 72 93 94
71 72 94 95
71 72 95 96
71 72 96 97
71 72 97 98
71 72 98 99
71 72 99 100
72 73 74 75
72 73 75 76
72 73 76 77
72 73 77 78
72 73 78 79
72 73 79 80
72 73 80 81
72 73 81 82
72 73 82 83
72 73 83 84
72 73 84 85
72 73 85 86
72 73 86 87
72 73 87 88
72 73 88 89
72 73 89 90
72 73 90 91
72 73 91 92
72 73 92 93
72 73 93 94
72 73 94 95
72 73 95 96
72 73 96 97
72 73 97 98
72 73 98 99
72 73 99 100
73 74 75 76
73 74 76 77
73 74 77 78
73 74 78 79
73 74 79 80
73 74 80 81
73 74 81 82
73 74 82 83
73 74 83 84
73 74 84 85
73 74 85 86
73 74 86 87
73 74 87 88
73 74 88 89
73 74 89 90
73 74 90 91
73 74 91 92
73 74 92 93
73 74 93 94
73 74 94 95
73 74 95 96
73 74 96 97
73 74 97 98
73 74 98 99
73 74 99 100
74 75 76 77
74 75 77 78
74 75 78 79
74 75 79 80
74 75 80 81
74 75 81 82
74 75 82 83
74 75 83 84
74 75 84 85
74 75 85 86
74 75 86 87
74 75 87 88
74 75 88 89
74 75 89 90
74 75 90 91
74 75 91 92
74 75 92 93
74 75 93 94
74 75 94 95
74 75 95 96
74 75 96 97
74 75 97 98
74 75 98 99
74 75 99 100
75 76 77 78
75 76 78 79
75 76 79 80
75 76 80 81
75 76 81 82
75 76 82 83
75 76 83 84
75 76 84 85
75 76 85 86
75 76 86 87
75 76 87 88
75 76 88 89
75 76 89 90
75 76 90 91
75 76 91 92
75 76 92 93
75 76 93 94
75 76 94 95
75 76 95 96
75 76 96 97
75 76 97 98
75 76 98 99
75 76 99 100
76 77 78 79
76 77 79 80
76 77 80 81
76 77 81 82
76 77 82 83
76 77 83 84
76 77 84 85
76 77 85 86
76 77 86 87
76 77 87 88
76 77 88 89
76 77 89 90
76 77 90 91
76 77 91 92
76 77 92 93
76 77 93 94
76 77 94 95
76 77 95 96
76 77 96 97
76 77 97 98
76 77 98 99
76 77 99 100
77 78 79 80
77 78 80 81
77 78 81 82
77 78 82 83
77 78 83 84
77 78 84 85
77 78 85 86
77 78 86 87
77 78 87 88
77 78 88 89
77 78 89 90
77 78 90 91
77 78 91 92
77 78 92 93
77 78 93 94
77 78 94 95
77 78 95 96
77 78 96 97
77 78 97 98
77 78 98 99
77 78 99 100
78 79 80 81
78 79 81 82
78 79 82 83
78 79 83 84
78 79 84 85
78 79 85 86
78 79 86 87
78 79 87 88
78 79 88 89
78 79 89 90
78 79 90 91
78 79 91 92
78 79 92 93
78 79 93 94
78 79 94 95
78 79 95 96
78 79 96 97
78 79 97 98
78 79 98 99
78 79 99 100
79 80 81 82
79 80 82 83
79 80 83 84
79 80 84 85
79 80 85 86
79 80 86 87
79 80 87 88
79 80 88 89
79 80 89 90
79 80 90 91
79 80 91 92
79 80 92 93
79 80 93 94
79 80 94 95
79 80 95 96
79 80 96 97
79 80 97 98
79 80 98 99
79 80 99 100
80 81 82 83
80 81 83 84
80 81 84 85
80 81 85 86
80 81 86 87
80 81 87 88
80 81 88 89
80 81 89 90
80 81 90 91
80 81 91 92
80 81 92 93
80 81 93 94
80 81 94 95
80 81 95 96
80 81 96 97
80 81 97 98
80 81 98 99
80 81 99 100
81 82 83 84
81 82 84 85
81 82 85 86
81 82 86 87
81 82 87 88
81 82 88 89
81 82 89 90
81 82 90 91
81 82 91 92
81 82 92 93
81 82 93 94
81 82 94 95
81 82 95 96
81 82 96 97
81 82 97 98
81 82 98 99
81 82 99 100
82 83 84 85
82 83 85 86
82 83 86 87
82 83 87 88
82 83 88 89
82 83 89 90
82 83 90 91
82 83 91 92
82 83 92 93
82 83 93 94
82 83 94 95
82 83 95 96
82 83 96 97
82 83 97 98
82 83 98 99
82 83 99 100
83 84 85 86
83 84 86 87
83 84 87 88
83 84 88 89
83 84 89 90
83 84 90 91
83 84 91 92
83 84 92 93
83 84 93 94
83 84 94 95
83 84 95 96
83 84 96 97
83 84 97 98
83 84 98 99
83 84 99 100
84 85 86 87
84 85 87 88
84 85 88 89
84 85 89 90
84 85 90 91
84 85 91 92
84 85 92 93
84 85 93 94
84 85 94 95
84 85 95 96
84 85 96 97
84 85 97 98
84 85 98 99
84 85 99 100
85 86 87 88
85 86 88 89
85 86 89 90
85 86 90 91
85 86 91 92
85 86 92 93
85 86 93 94
85 86 94 95
85 86 95 96
85 86 96 97
85 86 97 98
85 86 98 99
85 86 99 100
86 87 88 89
86 87 89 90
86 87 90 91
86 87 91 92
86 87 92 93
86 87 93 94
86 87 94 95
86 87 95 96
86 87 96 97
86 87 97 98
86 87 98 99
86 87 99 100
87 88 89 90
87 88 90 91
87 88 91 92
87 88 92 93
87 88 93 94
87 88 94 95
87 88 95 96
87 88 96 97
87 88 97 98
87 88 98 99
87 88 99 100
88 89 90 91
88 89 91 92
88 89 92 93
88 89 93 94
88 89 94 95
88 89 95 96
88 89 96 97
88 89 97 98
88 89 98 99
88 89 99 100
89 90 91 92
89 90 92 93
89 90 93 94
89 90 94 95
89 90 95 96
89 90 96 97
89 90 97 98
89 90 98 99
89 90 99 100
90 91 92 93
90 91 93 94
90 91 94 95
90 91 95 96
90 91 96 97
90 91 97 98
90 91 98 99
90 91 99 100
91 92 93 94
91 92 94 95
91 92 95 96
91 92 96 97
91 92 97 98
91 92 98 99
91 92 99 100
92 93 94 95
92 93 95 96
92 93 96 97
92 93 97 98
92 93 98 99
92 93 99 100
93 94 95 96
93 94 96 97
93 94 97 98
93 94 98 99
93 94 99 100
94 95 96 97
94 95 97 98
94 95 98 99
94 95 99 100
95 96 97 98
95 96 98 99
95 96 99 100
96 97 98 99
96 97 99 100
97 98 99 100

